series_name,Episode,series_ep,season,season_ep,url,UserRating,UserVotes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
Rick & Morty,The Rickchurian Mortydate,31,3,10,http://www.imdb.com/title/tt5218386/?ref_=ttep_ep10,8.2,7148,0.052322327923894796,0.004756575265808618,0.006575265808617795,0.012031337437045327,0.021964185786233912,0.05330162283156128,0.13024622271964187,0.27979854504756574,0.21614437604924455,0.2228595411303861
Rick & Morty,Edge of Tomorty: Rick Die Rickpeat,32,4,1,http://www.imdb.com/title/tt7446798/?ref_=ttep_ep1,9.0,9159,0.008407031335298614,0.002511191178076209,0.0031662845288786988,0.003821377879681188,0.008734578010699857,0.017359973796265967,0.055027841467409105,0.13320231466317284,0.27972486079266295,0.48804454634785455
Rick & Morty,The Old Man and the Seat,33,4,2,http://www.imdb.com/title/tt10655676/?ref_=ttep_ep2,8.4,7443,0.014107214832728738,0.005374177079134758,0.009942227596399301,0.010882708585247884,0.020690581754668817,0.04393389762192664,0.11648528819024587,0.2555421201128577,0.2564826011017063,0.266559183125084
Rick & Morty,One Crew Over the Crewcoo's Morty,34,4,3,http://www.imdb.com/title/tt10655678/?ref_=ttep_ep3,8.5,7260,0.01652892561983471,0.007300275482093664,0.00840220385674931,0.013636363636363636,0.024793388429752067,0.046831955922865015,0.10179063360881542,0.1977961432506887,0.2522038567493113,0.3307162534435262
Rick & Morty,Claw and Hoarder: Special Ricktim's Morty,35,4,4,http://www.imdb.com/title/tt10655680/?ref_=ttep_ep4,7.5,6900,0.043333333333333335,0.016956521739130436,0.018695652173913044,0.02855072463768116,0.058985507246376814,0.10101449275362319,0.1872463768115942,0.2227536231884058,0.1279710144927536,0.1944927536231884
Rick & Morty,Rattlestar Ricklactica,36,4,5,http://www.imdb.com/title/tt10655682/?ref_=ttep_ep5,9.0,6470,0.010664605873261205,0.00231839258114374,0.004173106646058733,0.00401854714064915,0.01035548686244204,0.024884080370942814,0.05471406491499227,0.15873261205564143,0.2947449768160742,0.43539412673879446
Rick & Morty,Never Ricking Morty,37,4,6,http://www.imdb.com/title/tt10655686/?ref_=ttep_ep6,8.2,5295,0.04815864022662889,0.013975448536355052,0.019452313503305004,0.02322946175637394,0.03172804532577904,0.05816808309726157,0.10651558073654391,0.18923512747875354,0.20339943342776204,0.30613786591123704
Rick & Morty,Promortyus,38,4,7,http://www.imdb.com/title/tt10655690/?ref_=ttep_ep7,8.2,3900,0.022820512820512822,0.006923076923076923,0.010256410256410256,0.013846153846153847,0.02358974358974359,0.054615384615384614,0.12615384615384614,0.2692307692307692,0.24794871794871795,0.2246153846153846
Rick & Morty,The Vat of Acid Episode,39,4,8,http://www.imdb.com/title/tt10655692/?ref_=ttep_ep8,9.5,5854,0.004270584215920738,0.0011957635804578067,0.0018790570550051248,0.0018790570550051248,0.0032456440040997607,0.007345404851383669,0.02152374444824052,0.05739665186197472,0.1897847625555176,0.711479330372395
Rick & Morty,Childrick of Mort,40,4,9,http://www.imdb.com/title/tt10655694/?ref_=ttep_ep9,8.0,3055,0.029787234042553193,0.007855973813420621,0.010801963993453356,0.01276595744680851,0.03240589198036006,0.06775777414075286,0.15810147299509,0.27888707037643207,0.20752864157119477,0.19410801963993454
Rick & Morty,Star Mort: Rickturn of the Jerri,41,4,10,http://www.imdb.com/title/tt10655696/?ref_=ttep_ep10,9.4,3406,0.006165590135055784,0.004110393423370522,0.002055196711685261,0.004110393423370522,0.005871990604815032,0.01086318261890781,0.025836758661186142,0.06958308866705813,0.1967116852613036,0.6746917204932472
Stranger Things,Chapter One: The Vanishing of Will Byers,1,1,1,http://www.imdb.com/title/tt4593118/?ref_=ttep_ep1,8.6,18024,0.026908566355969818,0.002108300044385264,0.0024411895250776743,0.003550821127385708,0.009764758100310697,0.026242787394584997,0.0853861517976032,0.24106746560142034,0.29111185086551267,0.31141810918774965
Stranger Things,Chapter Two: The Weirdo on Maple Street,2,1,2,http://www.imdb.com/title/tt4593122/?ref_=ttep_ep2,8.5,16147,0.025887161701864125,0.002786895398526042,0.0017959992568278938,0.0036539295225119215,0.011209512602960303,0.02700191986127454,0.09122437604508578,0.2848826407382176,0.2651885799219669,0.28636898495076485
Stranger Things,"Chapter Three: Holly, Jolly",3,1,3,http://www.imdb.com/title/tt4593126/?ref_=ttep_ep3,8.9,16124,0.039754403373852644,0.0014884644008930786,0.0010543289506325974,0.0035971223021582736,0.006822128504093277,0.01662118580997271,0.05699578268419747,0.16143636814686183,0.3228107169436864,0.3894194988836517
Stranger Things,Chapter Four: The Body,4,1,4,http://www.imdb.com/title/tt4593124/?ref_=ttep_ep4,9.0,15819,0.0426069915923889,0.0015171629053669638,0.0013907326632530501,0.002149314115936532,0.0065743725899235095,0.013591251027245716,0.04785384664011631,0.1514002149314116,0.31563309943738543,0.417283014096972
Stranger Things,Chapter Five: The Flea and the Acrobat,5,1,5,http://www.imdb.com/title/tt4593128/?ref_=ttep_ep5,8.8,14938,0.0390279823269514,0.002543847904672647,0.0012049805864238854,0.003681885125184094,0.008300977373142322,0.021354933726067747,0.06500200830097737,0.19714821261213014,0.30887669031998927,0.3528584817244611
Stranger Things,Chapter Six: The Monster,6,1,6,http://www.imdb.com/title/tt4593132/?ref_=ttep_ep6,8.9,14791,0.04130890406328173,0.0016902170238658643,0.001757825704820499,0.0032452166858224596,0.007707389628828341,0.01906564802920695,0.05875194374957744,0.1689540937056318,0.3049827597863566,0.3925360016226083
Stranger Things,Chapter Seven: The Bathtub,7,1,7,http://www.imdb.com/title/tt4593134/?ref_=ttep_ep7,9.1,15446,0.0384565583322543,0.002136475462903017,0.0018775087401268938,0.0027838922698433253,0.007251068237731451,0.012559886054641978,0.04188786740903794,0.12339764340282273,0.2829211446329147,0.4867279554577237
Stranger Things,Chapter Eight: The Upside Down,8,1,8,http://www.imdb.com/title/tt4593138/?ref_=ttep_ep8,9.4,18150,0.034490358126721764,0.0017079889807162533,0.0018732782369146005,0.0023691460055096417,0.006225895316804408,0.013223140495867768,0.031735537190082645,0.08512396694214876,0.21234159779614326,0.610909090909091
Stranger Things,Chapter One: MADMAX,9,2,1,http://www.imdb.com/title/tt6020684/?ref_=ttep_ep1,8.3,14307,0.02173761095967009,0.002586146641504159,0.0034947927587894037,0.00545187670371147,0.014468442021388132,0.03788355350527714,0.12301670510938702,0.29635842594534145,0.23219403089396798,0.2628084154609632
Stranger Things,"Chapter Two: Trick or Treat, Freak",10,2,2,http://www.imdb.com/title/tt6020792/?ref_=ttep_ep2,8.4,13257,0.026476578411405296,0.002640114656407935,0.0034698649769932866,0.004073319755600814,0.014558346533906615,0.03266198989213246,0.10138040280606472,0.2772120389228332,0.2628045560835785,0.2747227879610772
Stranger Things,Chapter Three: The Pollywog,11,2,3,http://www.imdb.com/title/tt6020796/?ref_=ttep_ep3,8.7,12990,0.029330254041570438,0.0026943802925327174,0.002386451116243264,0.0036181678214010776,0.010392609699769052,0.02455735180908391,0.08375673595073133,0.21916859122401847,0.3077752117013087,0.31632024634334105
Stranger Things,Chapter Four: Will the Wise,12,2,4,http://www.imdb.com/title/tt6020802/?ref_=ttep_ep4,8.7,12787,0.03143817940095409,0.0015640885274106515,0.002189723938374912,0.0037538124657855634,0.011339641823727223,0.027762571361539062,0.07632752013763978,0.20466098381168374,0.3101587549855322,0.3308047235473528
Stranger Things,Chapter Five: Dig Dug,13,2,5,http://www.imdb.com/title/tt6020806/?ref_=ttep_ep5,8.9,13123,0.031242856054255887,0.002514668901927913,0.001905052198430237,0.003352891869237217,0.009677665168025604,0.019583936599862836,0.05974243694277223,0.1632248723615027,0.3095328812009449,0.3992227387030405
Stranger Things,Chapter Six: The Spy,14,2,6,http://www.imdb.com/title/tt6020808/?ref_=ttep_ep6,9.2,14099,0.02893822256897652,0.0017022483864103837,0.0013476133059082205,0.0027661536279168734,0.007872898787148025,0.01496560039719129,0.04085396127384921,0.11773884672671821,0.2693098801333428,0.5145045747925385
Stranger Things,Chapter Seven: The Lost Sister,15,2,7,http://www.imdb.com/title/tt6020810/?ref_=ttep_ep7,6.1,20753,0.1651327518912928,0.04621018647906327,0.04852310509323953,0.05859393822579868,0.10123837517467354,0.11863345058545753,0.1570375367416759,0.11742880547390738,0.05922035368380475,0.1279814966510866
Stranger Things,Chapter Eight: The Mind Flayer,16,2,8,http://www.imdb.com/title/tt6020812/?ref_=ttep_ep8,9.3,15458,0.029887436925863632,0.002005434079441066,0.0024582740328632424,0.0028464225643679646,0.008345193427351533,0.013973347134170009,0.03551559063268211,0.08992107646526071,0.21949799456592056,0.5955492301720792
Stranger Things,Chapter Nine: The Gate,17,2,9,http://www.imdb.com/title/tt6020876/?ref_=ttep_ep9,9.4,17360,0.02793778801843318,0.002534562211981567,0.0017857142857142857,0.00282258064516129,0.007258064516129033,0.013191244239631337,0.032661290322580645,0.07730414746543779,0.18341013824884791,0.6510944700460829
Stranger Things,"Chapter One: Suzie, Do You Copy?",18,3,1,http://www.imdb.com/title/tt7445494/?ref_=ttep_ep1,7.9,15011,0.038238625008327226,0.011325028312570781,0.013190327093464793,0.016054893078409165,0.03164346146159483,0.061155152887882216,0.15015655186196789,0.27739657584438077,0.1752714675904337,0.2255679168609686
Stranger Things,Chapter Two: The Mall Rats,19,3,2,http://www.imdb.com/title/tt7640050/?ref_=ttep_ep2,8.0,13445,0.03376719970249163,0.009743399033097806,0.0114540721457791,0.014726664187430271,0.029304574191149128,0.05169207883971737,0.13239122350316102,0.2941613982893269,0.1929341762737077,0.2298252138341391
Stranger Things,Chapter Three: The Case of the Missing Lifeguard,20,3,3,http://www.imdb.com/title/tt7911866/?ref_=ttep_ep3,8.4,12989,0.030256370775271383,0.007698822080221726,0.008391716067441681,0.011317268457925937,0.019016090538147665,0.04072676880437293,0.09238586496266071,0.229270921549003,0.27407806605589347,0.28685811070906153
Stranger Things,Chapter Four: The Sauna Test,21,3,4,http://www.imdb.com/title/tt7911884/?ref_=ttep_ep4,9.0,13954,0.026587358463523003,0.006449763508671349,0.006808083703597535,0.007883044288376093,0.01461946395298839,0.02493908556686255,0.050451483445606994,0.12985523864124981,0.27046008313028524,0.461946395298839
Stranger Things,Chapter Five: The Flayed,22,3,5,http://www.imdb.com/title/tt7911894/?ref_=ttep_ep5,8.6,12564,0.03358802929003502,0.00883476599808978,0.008993950971028335,0.011859280483922317,0.02268385864374403,0.03406558420885068,0.07744348933460682,0.1801973893664438,0.27626552053486153,0.3460681311684177
Stranger Things,Chapter Six: E Pluribus Unum,23,3,6,http://www.imdb.com/title/tt7911914/?ref_=ttep_ep6,8.7,12646,0.034002846749960465,0.009172860983710264,0.010200854024988139,0.010596235963941167,0.02182508303020718,0.03368654119879804,0.07053613790922031,0.1572829353155148,0.27273446148979913,0.3799620433338605
Stranger Things,Chapter Seven: The Bite,24,3,7,http://www.imdb.com/title/tt7911930/?ref_=ttep_ep7,8.8,13039,0.038039726972927373,0.00974001073701971,0.011273870695605492,0.01066032671217118,0.019249942480251553,0.028836567221412684,0.058900222409693996,0.12378249865787254,0.2604494209678656,0.43906741314517983
Stranger Things,Chapter Eight: The Battle of Starcourt,25,3,8,http://www.imdb.com/title/tt7911942/?ref_=ttep_ep8,9.3,20647,0.031190972054051438,0.006780646098706834,0.008475807623383543,0.008524240809802876,0.015643919213445052,0.02009977236402383,0.03574369157746888,0.06068678258342616,0.14612292342713226,0.6667312442485591
Westworld,The Original,1,1,1,http://www.imdb.com/title/tt4227538/?ref_=ttep_ep1,8.9,20297,0.06537912006700497,0.0028082967926294526,0.0030053702517613442,0.0035473222643740455,0.007143912893531064,0.014977582894023747,0.05114056264472582,0.14612996994629748,0.30186727102527466,0.4040005912203774
Westworld,Chestnut,2,1,2,http://www.imdb.com/title/tt4562758/?ref_=ttep_ep2,8.6,15315,0.08044400914136468,0.005876591576885406,0.003852432255958211,0.004309500489715965,0.007704864511916422,0.0188050930460333,0.07476330395037545,0.24890630101207967,0.26882141691152467,0.2865164871041463
Westworld,The Stray,3,1,3,http://www.imdb.com/title/tt4625856/?ref_=ttep_ep3,8.4,13973,0.08595147785013955,0.005081228082730981,0.0038645960065841266,0.003649896228440564,0.009446790238316754,0.027266871824232448,0.10420095899234237,0.284691905818364,0.21763400844485795,0.25821226651399126
Westworld,Dissonance Theory,4,1,4,http://www.imdb.com/title/tt4625862/?ref_=ttep_ep4,8.7,13952,0.08801605504587157,0.0034403669724770644,0.0016485091743119267,0.0027236238532110093,0.007095756880733945,0.018706995412844037,0.06830561926605505,0.2057052752293578,0.28089162844036697,0.32346616972477066
Westworld,Contrapasso,5,1,5,http://www.imdb.com/title/tt4625866/?ref_=ttep_ep5,8.7,13309,0.09369599519122399,0.0024795251333683973,0.0027800736343827487,0.003456307761665039,0.007739123901119543,0.01810804718611466,0.06025997445337741,0.18438650537230444,0.2820647682019686,0.3450296791644752
Westworld,The Adversary,6,1,6,http://www.imdb.com/title/tt4630544/?ref_=ttep_ep6,8.9,13481,0.09116534381722424,0.0022253542022105184,0.0028929604628736743,0.003412209776722795,0.007195311920480676,0.014984051628217492,0.047400044507084044,0.15199169201097842,0.28684815666493585,0.3918848750092723
Westworld,Trompe L'Oeil,7,1,7,http://www.imdb.com/title/tt4630546/?ref_=ttep_ep7,9.5,18278,0.06800525221577854,0.001750738592843856,0.0016960280118174856,0.001860159754896597,0.00328263486158223,0.005854032169821643,0.02177481124849546,0.06012692854798118,0.17890359995623153,0.6567458146405515
Westworld,Trace Decay,8,1,8,http://www.imdb.com/title/tt4458814/?ref_=ttep_ep8,8.8,12603,0.09640561771006903,0.0027771165595493136,0.0027771165595493136,0.0035705784337062606,0.007141156867412521,0.015075775608981988,0.05744663968896294,0.17916369118463857,0.2859636594461636,0.3496786479409664
Westworld,The Well-Tempered Clavier,9,1,9,http://www.imdb.com/title/tt5220026/?ref_=ttep_ep9,9.4,16723,0.0727740237995575,0.0023919153261974524,0.0025713089756622615,0.002989894157746816,0.004126053937690606,0.006517969263888058,0.023141780780960353,0.06284757519583807,0.1888417150032889,0.6337977635591701
Westworld,The Bicameral Mind,10,1,10,http://www.imdb.com/title/tt5229638/?ref_=ttep_ep10,9.7,26963,0.04776916515224567,0.0019656566405815376,0.0017431294737232505,0.0019656566405815376,0.0032637317805882136,0.005266476282312799,0.01312910284463895,0.030300782553870118,0.09056855691132293,0.804027741720135
Westworld,Journey into Night,11,2,1,http://www.imdb.com/title/tt6243294/?ref_=ttep_ep1,8.2,11418,0.0838150289017341,0.009020844280959887,0.008495358206340866,0.009371168330705903,0.019267822736030827,0.038535645472061654,0.10168155543878087,0.24330005254860745,0.23331581713084604,0.25319670695393237
Westworld,Reunion,12,2,2,http://www.imdb.com/title/tt6243296/?ref_=ttep_ep2,8.1,9679,0.09153838206426283,0.009815063539621862,0.008368633123256536,0.009195164789751008,0.020353342287426388,0.04029341874160554,0.1171608637255915,0.2595309432792644,0.20787271412335986,0.23587147432586011
Westworld,Virt e Fortuna,13,2,3,http://www.imdb.com/title/tt6243298/?ref_=ttep_ep3,8.0,8991,0.09509509509509509,0.010677344010677344,0.007785563341118897,0.011344678011344677,0.022133244355466576,0.046490935379824266,0.1284617951284618,0.27349571794016236,0.18674229785340896,0.21777332888443998
Westworld,The Riddle of the Sphinx,14,2,4,http://www.imdb.com/title/tt6243300/?ref_=ttep_ep4,9.0,12039,0.08887781377190797,0.00523299277348617,0.00398704211313232,0.004319295622560013,0.00847246449040618,0.014369964282747737,0.038126090206827806,0.10657031314893263,0.24902400531605615,0.48102001827394303
Westworld,Akane no Mai,15,2,5,http://www.imdb.com/title/tt6243302/?ref_=ttep_ep5,7.9,9759,0.0865867404447177,0.014858079721282919,0.01690747002766677,0.01854698227277385,0.03668408648427093,0.055743416333640744,0.12009427195409365,0.21785018956860333,0.17891177374731018,0.2538169894456399
Westworld,Phase Space,16,2,6,http://www.imdb.com/title/tt6243304/?ref_=ttep_ep6,8.2,8378,0.10623060396275961,0.0077584148961566,0.0077584148961566,0.00811649558367152,0.01933635712580568,0.036643590355693485,0.10981141083790881,0.24814991644783957,0.20148006684172834,0.25471472905227976
Westworld,Les corchs,17,2,7,http://www.imdb.com/title/tt6243306/?ref_=ttep_ep7,8.6,9332,0.11455207886840978,0.007286755250750107,0.00803686240891556,0.005250750107158165,0.014466352336048007,0.024646378054007715,0.06365195027861123,0.17734676382340334,0.24314187741105872,0.3416202314616374
Westworld,Kiksuya,18,2,8,http://www.imdb.com/title/tt6243308/?ref_=ttep_ep8,9.2,15493,0.07745433421545214,0.0050990770025172655,0.00380817143225973,0.004130897824824114,0.009165429548828503,0.012715419867036726,0.03014264506551346,0.06622345575421158,0.1815658684567224,0.6096947008326341
Westworld,Vanishing Point,19,2,9,http://www.imdb.com/title/tt6243310/?ref_=ttep_ep9,8.8,9171,0.0925744193653909,0.005561007523716062,0.005233889434085705,0.004361574528404754,0.009595463962490459,0.021262675825973177,0.04819539853887253,0.13629920401264856,0.2648566132373787,0.41205975357103913
Westworld,The Passenger,20,2,10,http://www.imdb.com/title/tt6243312/?ref_=ttep_ep10,8.8,10484,0.08384204502098436,0.009156810377718427,0.008202975963372758,0.0106829454406715,0.016024418161007248,0.028519648988935522,0.048550171690194585,0.09967569629912247,0.2035482640213659,0.49179702403662723
Westworld,Parce Domine,21,3,1,http://www.imdb.com/title/tt8358332/?ref_=ttep_ep1,8.5,8580,0.03741258741258741,0.011421911421911422,0.010256410256410256,0.011305361305361306,0.020396270396270396,0.031701631701631705,0.07377622377622378,0.1874125874125874,0.2952214452214452,0.3210955710955711
Westworld,The Winter Line,22,3,2,http://www.imdb.com/title/tt9899922/?ref_=ttep_ep2,8.4,6739,0.04273631102537469,0.00860661819261018,0.008755008161448287,0.010535687787505564,0.017510016322896574,0.037097492209526635,0.09407924024335955,0.22258495325715982,0.2768956818519068,0.2811989909482119
Westworld,The Absence of Field,23,3,3,http://www.imdb.com/title/tt10011150/?ref_=ttep_ep3,8.4,6287,0.04230952759662796,0.008748210593287736,0.010975027835215524,0.011770319707332591,0.019405121679656433,0.036424367742961664,0.08350564657229204,0.20995705423890568,0.2672180690313345,0.3096866550023859
Westworld,The Mother of Exiles,24,3,4,http://www.imdb.com/title/tt10011152/?ref_=ttep_ep4,9.0,7370,0.032564450474898234,0.008005427408412483,0.006919945725915875,0.008005427408412483,0.012890094979647219,0.020081411126187245,0.04613297150610583,0.09810040705563093,0.2294436906377205,0.5378561736770692
Westworld,Genre,25,3,5,http://www.imdb.com/title/tt10011154/?ref_=ttep_ep5,8.2,6807,0.05273982664903776,0.01498457470251212,0.01777581900984281,0.0205670633171735,0.03143822535625092,0.05112384310268841,0.08946672542970471,0.1754076685764654,0.2215366534449831,0.32495960041134125
Westworld,Decoherence,26,3,6,http://www.imdb.com/title/tt10011156/?ref_=ttep_ep6,8.5,5714,0.04497724886244312,0.009450472523626182,0.015225761288064403,0.014175708785439271,0.01960098004900245,0.03605180259012951,0.06947847392369619,0.1487574378718936,0.2696884844242212,0.3725936296814841
Westworld,Passed Pawn,27,3,7,http://www.imdb.com/title/tt10011158/?ref_=ttep_ep7,8.1,5249,0.05143836921318346,0.017717660506763194,0.01828919794246523,0.0222899599923795,0.02991045913507335,0.0520099066488855,0.09792341398361593,0.1844160792531911,0.21851781291674605,0.3074871404076967
Westworld,Crisis Theory,28,3,8,http://www.imdb.com/title/tt10011160/?ref_=ttep_ep8,7.4,6290,0.08521462639109698,0.02766295707472178,0.028457869634340223,0.03481717011128776,0.052623211446740856,0.08028616852146264,0.11748807631160572,0.14801271860095389,0.15532591414944355,0.2701112877583466
